239,sz399277,公共健康,3002.129,54.615,1.853,2947.514,2959.384,3003.240,2947.954,599121426,13917176963
240,sz399278,长江100,1843.377,-1.921,-0.104,1845.298,1840.076,1844.464,1820.365,1541950002,34656904993
241,sz399279,云科技50,2524.541,44.205,1.782,2480.336,2478.771,2524.800,2462.501,660958408,12296381379
242,sz399280,生物50,3129.910,46.118,1.495,3083.792,3093.253,3137.953,3079.853,580921060,12244644654
243,sz399281,电子50,2555.390,30.853,1.222,2524.537,2524.426,2555.941,2494.111,580377599,7103614294
244,sz399282,大数据50,3441.162,126.058,3.803,3315.104,3316.959,3443.409,3307.698,675742098,9533874392
245,sz399283,机器人50,2700.568,48.158,1.816,2652.410,2654.372,2702.457,2643.891,396395949,4995184806
246,sz399284,AI 50,2625.914,72.249,2.829,2553.665,2552.590,2626.665,2543.879,616047469,9319846297
247,sz399285,物联网50,3294.458,42.284,1.300,3252.174,3252.514,3295.213,3232.995,603933955,11754206027
248,sz399286,区块链50,2811.205,49.554,1.794,2761.651,2757.883,2812.020,2746.944,1131114888,14621544200
249,sz399290,深转交债,156.769,0.143,0.091,156.626,156.513,156.793,155.804,28408080,3934018240
250,sz399291,创精选88,3455.680,70.501,2.083,3385.179,3387.087,3456.569,3376.308,569853499,10491867273
251,sz399292,民企发展,1024.216,15.400,1.527,1008.816,1011.214,1024.216,1009.335,3639650655,27158900178
252,sz399293,创业大盘,4591.001,-4.209,-0.092,4595.210,4578.816,4595.528,4521.404,449359955,23493865838
253,sz399294,中小创Q,2985.451,-9.948,-0.332,2995.399,2986.947,2986.947,2950.365,585801345,16452098881
254,sz399295,创业蓝筹,4743.160,23.597,0.500,4719.563,4716.430,4746.086,4676.198,302804385,12645111705
255,sz399296,创成长,5651.484,27.508,0.489,5623.976,5612.500,5658.170,5548.237,327383746,19291702785
256,sz399297,新浪100,3852.125,52.937,1.393,3799.188,3805.435,3852.125,3801.109,723145774,4657523506
257,sz399298,深信中高,191.022,0.077,0.040,190.945,191.016,191.023,191.016,1947000,195325950
258,sz399299,深信中低,220.001,0.120,0.055,219.881,219.989,220.001,219.989,40000,3970000
259,sz399300,沪深300,3877.474,5.840,0.151,3871.634,3864.836,3878.168,3831.245,6471714200,117194993853
260,sz399301,深信用债,194.464,0.078,0.040,194.386,194.458,194.464,194.458,1947000,195325950
261,sz399302,深公司债,197.488,0.086,0.044,197.402,197.476,197.488,197.476,1947000,195325950
262,sz399303,国证2000,7825.025,147.388,1.920,7677.637,7684.042,7825.025,7677.020,16202516825,155977552315
263,sz399306,深证ETF,1411.140,1.515,0.107,1409.625,1407.249,1411.606,1393.318,11904823868,14994574562
264,sz399307,深证转债,288.689,0.542,0.188,288.147,288.058,288.734,286.887,96062338,15550873587
265,sz399310,国证A50,6260.578,-12.199,-0.194,6272.777,6259.287,6263.113,6185.881,1392879706,37842454505
266,sz399311,国证1000,4093.980,17.778,0.436,4076.202,4071.048,4094.768,4043.470,14043123326,215042543038
267,sz399312,国证300,4582.824,9.571,0.209,4573.253,4566.846,4584.132,4527.057,5283280680,115808233535
268,sz399313,巨潮100,4601.644,-2.690,-0.058,4604.334,4593.542,4603.375,4547.954,3416563831,65450801393
269,sz399314,巨潮大盘,4243.855,3.228,0.076,4240.627,4231.769,4245.198,4194.600,5303666794,94813658277
270,sz399315,巨潮中盘,4064.942,30.363,0.753,4034.579,4032.748,4065.619,4010.767,3835739402,64287273460
271,sz399316,巨潮小盘,4707.474,55.886,1.201,4651.588,4653.349,4707.664,4642.533,4903717130,55941611301
272,sz399317,国证Ａ指,5181.853,43.204,0.841,5138.649,5135.078,5182.212,5113.277,39049330010,453985389386
273,sz399318,国证Ｂ指,4805.745,18.993,0.397,4786.752,4788.101,4805.745,4777.152,17897882,91661651
274,sz399319,资源优势,2137.094,20.269,0.958,2116.825,2113.069,2137.967,2105.742,1488394775,16118088489
275,sz399320,国证服务,2055.105,18.862,0.926,2036.243,2036.170,2055.298,2029.653,2298191617,16335739256
276,sz399321,国证红利,6227.844,-2.274,-0.037,6230.118,6216.895,6230.142,6159.469,1722395009,20095925033
277,sz399322,国证治理,8198.250,-26.426,-0.321,8224.676,8212.098,8212.098,8137.049,1089687313,21796674541
278,sz399324,深证红利,9037.520,-43.461,-0.479,9080.981,9076.323,9084.352,8975.410,796995168,12462096016
279,sz399326,成长40,4890.611,3.741,0.077,4886.870,4867.873,4891.433,4804.343,498359976,17516846956
280,sz399328,深证治理,10010.030,-46.168,-0.459,10056.198,10060.113,10060.113,9934.172,396998020,12374829681
281,sz399330,深证100,5083.325,1.712,0.034,5081.613,5070.781,5085.056,5017.363,1752609587,51181406183
282,sz399333,中小100R,8553.851,59.382,0.699,8494.469,8479.693,8555.502,8408.984,1604346854,33810660674
283,sz399335,深证央企,4217.208,47.405,1.137,4169.803,4163.391,4217.282,4147.261,770524382,11703102650
284,sz399337,深证民营,4950.693,3.392,0.069,4947.301,4934.153,4953.378,4874.785,1525734441,43932919393
285,sz399339,深证科技,7135.271,44.714,0.631,7090.557,7078.165,7137.211,7011.833,1234527607,39325493510
286,sz399341,深证责任,1715.202,0.601,0.035,1714.601,1714.002,1716.022,1699.163,1306722754,26314243976
287,sz399344,深证300R,5902.198,20.739,0.353,5881.459,5872.451,5903.777,5822.092,4210218727,89695897320
288,sz399346,深证成长,3623.406,-1.449,-0.040,3624.855,3615.755,3624.644,3572.026,1255004023,36948909158
289,sz399348,深证价值,5347.420,14.475,0.271,5332.945,5328.483,5347.779,5289.304,1674178647,16652338082
290,sz399350,皖江30,2255.910,25.381,1.138,2230.529,2222.409,2258.698,2216.565,377694521,6151965028
291,sz399351,创新示范,8439.972,56.002,0.668,8383.970,8363.501,8440.011,8301.245,1172191520,22539258483
292,sz399352,深企综指,7776.063,66.253,0.859,7709.810,7691.729,7776.145,7645.618,2758071560,41338319304
293,sz399353,国证物流,2284.827,-5.558,-0.243,2290.385,2288.725,2293.515,2273.097,691299763,6899258449
294,sz399354,分析师指数,7485.242,12.927,0.173,7472.315,7458.130,7485.866,7391.380,2446435805,62996408863
295,sz399355,长三角,2994.200,-14.367,-0.478,3008.567,2992.991,2994.583,2962.100,790327061,15546269188
296,sz399356,珠三角,9049.968,37.018,0.411,9012.950,8993.767,9051.299,8899.714,987703143,21522489172
297,sz399357,环渤海,2587.661,13.370,0.519,2574.291,2573.077,2588.467,2556.422,2031765599,16454911836
298,sz399358,国证环保,5371.677,24.213,0.453,5347.464,5332.704,5376.881,5257.943,662526965,23245103231
299,sz399359,国证基建,2593.962,32.812,1.281,2561.150,2560.897,2594.602,2553.402,2016100653,12998239253
300,sz399360,新硬件,3830.564,84.938,2.268,3745.626,3748.483,3831.058,3739.187,823071306,12304639302
301,sz399361,在线消费,2831.793,56.853,2.049,2774.940,2775.638,2832.346,2764.232,1253177708,10595506333
302,sz399362,民企100,7015.775,5.495,0.078,7010.280,6993.226,7019.989,6908.883,1208227690,48193639360
303,sz399363,云科技,3634.296,60.605,1.696,3573.691,3570.507,3634.448,3547.790,684097253,16254723366
304,sz399364,消费100,8753.996,18.834,0.216,8735.162,8724.571,8757.587,8629.658,1705358120,44776137430
305,sz399365,国证粮食,15752.759,-45.354,-0.287,15798.113,15773.564,15774.271,15593.032,426302265,5293179559
306,sz399366,能源金属,2030.197,25.235,1.259,2004.962,2004.081,2030.831,1994.201,497863578,10427041309
307,sz399367,1000地产,3866.252,73.571,1.940,3792.681,3797.173,3867.060,3788.742,684840745,5978248837
308,sz399368,国证军工,7629.527,162.806,2.180,7466.721,7459.953,7635.210,7436.643,397529843,8773893678
309,sz399369,国证责任,1474.053,5.900,0.402,1468.153,1467.638,1474.118,1456.210,1297264500,21622724033
310,sz399370,国证成长,4631.372,4.017,0.087,4627.355,4619.322,4632.754,4571.338,3122818646,83438469856
311,sz399371,国证价值,5615.054,25.799,0.462,5589.255,5580.427,5615.828,5543.455,6007135490,49593414574
312,sz399372,大盘成长,4770.226,-13.641,-0.285,4783.867,4770.846,4772.626,4707.470,1097046461,42161524276
313,sz399373,大盘价值,6520.079,17.463,0.269,6502.616,6485.693,6521.675,6427.818,2776862178,23855972507
314,sz399374,中盘成长,4678.672,14.022,0.301,4664.650,4661.326,4679.446,4623.315,894559972,24549645346
315,sz399375,中盘价值,4803.875,26.195,0.548,4777.680,4774.114,4805.063,4753.449,1650296667,14370216035
316,sz399376,小盘成长,5220.997,59.790,1.158,5161.207,5163.695,5221.707,5138.619,1131212213,16727300234
317,sz399377,小盘价值,6283.090,63.907,1.028,6219.183,6224.886,6283.961,6213.529,1579976645,11367226032
318,sz399378,ESG 300,2464.015,1.575,0.064,2462.440,2459.115,2465.141,2438.518,4153546849,85969997716
319,sz399379,国证基金,7326.811,16.273,0.223,7310.538,7292.153,7327.292,7231.506,39489612786,47949390588
320,sz399380,国证ETF,1436.831,3.836,0.268,1432.995,1429.552,1436.938,1416.958,39288710322,47641154137
321,sz399381,1000能源,2576.462,13.509,0.527,2562.953,2559.299,2578.428,2549.718,576042149,4599882121
322,sz399382,1000材料,2763.932,13.405,0.487,2750.527,2747.522,2764.494,2730.435,1705089072,24897528800
323,sz399383,1000工业,2745.310,16.241,0.595,2729.069,2725.410,2745.819,2703.082,2342731059,41045248069
324,sz399384,1000可选,3463.270,12.557,0.364,3450.713,3451.823,3463.967,3418.257,1194557423,17940561127
325,sz399385,1000消费,13234.789,-206.101,-1.533,13440.890,13426.736,13436.726,13136.464,647842609,22830790995
326,sz399386,1000医药,7485.945,59.924,0.807,7426.021,7442.725,7507.802,7398.450,1082677463,27929801407
327,sz399387,1000金融,4121.755,-17.685,-0.427,4139.440,4117.782,4123.533,4060.185,2540350187,23879613950
328,sz399388,1000信息,4036.840,67.733,1.707,3969.107,3964.186,4036.988,3943.531,1558819426,33324279054
329,sz399389,国证通信,3034.914,109.579,3.746,2925.335,2927.213,3035.768,2917.990,1398899868,11883250413
330,sz399390,1000公用,2313.662,34.447,1.511,2279.215,2280.069,2314.103,2275.027,933794882,5773158845
331,sz399391,投资时钟,3264.633,-7.070,-0.216,3271.703,3270.221,3271.358,3234.276,1932948575,32121868758
332,sz399392,国证新兴,2443.153,23.554,0.973,2419.599,2415.260,2443.467,2400.823,2331906819,53866480218
333,sz399393,国证地产,4246.962,81.057,1.946,4165.905,4172.397,4247.264,4163.222,1023488142,8425881928
334,sz399394,国证医药,11109.781,71.424,0.647,11038.357,11057.396,11155.405,10986.003,960857499,25121409122
335,sz399395,国证有色,5300.293,49.460,0.942,5250.833,5242.399,5302.474,5217.183,779027865,12265035192
336,sz399396,国证食品,26270.477,-444.359,-1.663,26714.836,26701.975,26742.297,26077.807,325953303,17797510268
337,sz399397,国证文化,1894.262,24.078,1.287,1870.184,1871.164,1895.069,1866.071,1129952475,13877454169
338,sz399398,绩效指数,10989.921,5.368,0.049,10984.553,10992.376,11053.141,10948.967,702929514,23930389673
339,sz399399,中经GDP,6620.498,15.627,0.237,6604.871,6595.273,6623.186,6537.126,5133388779,81599380750
340,sz399400,大中盘,3505.312,9.312,0.266,3496.000,3490.305,3506.192,3463.027,9139406196,159100931737
341,sz399401,中小盘,3952.034,37.210,0.950,3914.824,3914.484,3952.415,3898.547,8739456532,120228884760
342,sz399402,周期100,2977.909,-2.938,-0.099,2980.847,2967.811,2978.732,2935.843,2459707425,45612901111
343,sz399403,防御100,8933.669,-31.497,-0.351,8965.166,8965.721,8992.254,8855.854,1749148049,40526911238
344,sz399404,大盘低波,4645.480,7.959,0.172,4637.521,4629.046,4648.262,4593.849,2217160763,15856283144
345,sz399405,大盘高贝,2276.112,-0.392,-0.017,2276.504,2270.557,2276.395,2241.873,1074114119,38744837448
346,sz399406,中盘低波,10701.404,31.837,0.298,10669.567,10667.535,10703.989,10606.743,1459388149,11668759991
347,sz399407,中盘高贝,2536.301,24.519,0.976,2511.782,2508.766,2537.014,2492.107,1020426589,27241577638
348,sz399408,小盘低波,12530.092,98.375,0.791,12431.717,12431.333,12533.268,12405.590,1325581238,8355498554
349,sz399409,小盘高贝,4423.658,72.174,1.659,4351.484,4351.904,4423.658,4338.458,1506051406,20530283247
350,sz399410,苏州率先,2056.500,33.352,1.649,2023.148,2019.326,2057.585,2010.093,271400762,4779837416
351,sz399411,红利100,3118.469,19.867,0.641,3098.602,3097.962,3119.126,3092.197,1620579387,15949336712
352,sz399412,国证新能,3172.194,14.926,0.473,3157.268,3149.407,3175.640,3099.204,644299499,26116928768
353,sz399413,国证转债,146.350,0.272,0.186,146.078,145.984,146.364,145.607,159318398,24925454711
354,sz399415,I100,6740.121,103.899,1.566,6636.222,6632.933,6741.563,6617.367,1816925666,26720184669
355,sz399416,I300,3263.577,49.849,1.551,3213.728,3214.121,3263.875,3211.217,1294858489,16452093034
356,sz399417,新能源车,3420.568,5.505,0.161,3415.063,3408.071,3422.590,3351.589,409554931,18658187672
357,sz399418,国证国安,3554.096,76.000,2.185,3478.096,3473.297,3554.409,3462.817,1809300193,32193464860
358,sz399419,国证高铁,1671.412,20.319,1.231,1651.093,1650.446,1671.412,1645.312,522241732,4294863468
359,sz399420,国证保证,1085.878,-16.505,-1.497,1102.383,1090.509,1090.509,1068.146,925375298,12579362797
360,sz399422,中关村A,2868.444,52.933,1.880,2815.511,2816.052,2868.444,2808.879,3536813463,43247825513
361,sz399423,中关村50,2400.612,38.114,1.613,2362.498,2361.217,2400.612,2349.941,523832948,11120720205
362,sz399427,专利领先,2708.493,56.253,2.121,2652.240,2660.750,2709.670,2658.720,680173955,11934680035
363,sz399428,国证定增,3218.315,48.616,1.534,3169.699,3169.954,3218.770,3160.155,1089412173,16514009777
364,sz399429,新丝路,1411.299,12.673,0.906,1398.626,1397.593,1411.978,1392.934,1027776567,11769046522
365,sz399431,国证银行,5943.167,7.686,0.129,5935.481,5927.197,5946.847,5864.641,1041432454,7766129354
366,sz399432,智能汽车,5709.577,33.106,0.583,5676.471,5667.366,5713.267,5596.873,349145391,16123807520
367,sz399433,国证交运,1793.500,-6.375,-0.354,1799.875,1799.534,1801.176,1784.159,929771896,7259395173
368,sz399434,国证传媒,1637.859,38.920,2.434,1598.939,1599.714,1641.317,1597.531,1418714899,8949681279
369,sz399435,国证农牧,4751.497,-67.688,-1.405,4819.185,4803.046,4803.046,4707.070,566821938,7066078335
370,sz399436,绿色煤炭,3980.621,24.968,0.631,3955.653,3942.822,3984.611,3924.194,375259881,3309379403
371,sz399437,证券龙头,4934.601,-92.757,-1.845,5027.358,4958.164,4958.164,4844.326,871533367,10373077180
372,sz399438,绿色电力,1933.489,31.595,1.661,1901.894,1900.820,1933.759,1897.726,1028118707,7313303036
373,sz399439,国证油气,1482.491,9.041,0.614,1473.450,1474.596,1482.900,1469.272,851896986,5490477424
374,sz399440,国证钢铁,1232.922,8.067,0.659,1224.855,1223.635,1233.933,1219.446,431069768,2388162466
375,sz399441,生物医药,3465.897,32.341,0.942,3433.556,3440.761,3479.126,3409.270,362685335,10700686532
376,sz399481,企债指数,126.322,0.001,0.001,126.321,126.321,126.323,126.321,3600150,346944376
377,sz399550,央视50,6851.850,14.315,0.209,6837.535,6831.629,6855.476,6782.759,803308054,18328947011
378,sz399551,央视创新,7364.341,103.995,1.432,7260.346,7264.482,7366.981,7230.129,572832183,11097372347
379,sz399552,央视成长,7802.736,-3.545,-0.045,7806.281,7800.015,7805.378,7731.796,778605903,18752041578
380,sz399553,央视回报,7739.732,-5.110,-0.066,7744.842,7746.761,7753.840,7676.640,384609116,15296970693
381,sz399554,央视治理,6582.956,37.324,0.570,6545.632,6543.982,6585.517,6496.284,961994076,18775778840
382,sz399555,央视责任,4587.553,0.238,0.005,4587.315,4583.269,4590.298,4547.937,961673205,15497121118
383,sz399556,央视生态,2730.895,20.253,0.747,2710.642,2706.315,2733.350,2677.239,685268531,21834060029
384,sz399557,央视文化,1608.478,17.990,1.131,1590.488,1591.208,1608.873,1583.115,1129952475,13877454169
385,sz399602,中小成长,1127.317,7.622,0.681,1119.695,1117.678,1127.573,1108.108,1131086494,22958629718
386,sz399604,中小价值,1831.965,10.970,0.602,1820.995,1819.950,1832.496,1811.147,1135978019,10827064987
387,sz399606,创业板R,2512.820,0.812,0.032,2512.008,2504.744,2514.881,2475.123,769834263,29957195077
388,sz399608,科技100,3113.021,19.783,0.640,3093.238,3086.736,3114.835,3055.866,1029954267,34524372363
389,sz399610,TMT50,5308.086,95.504,1.832,5212.582,5210.056,5309.488,5176.555,783154932,14573653425
390,sz399611,中创100R,2563.238,3.498,0.137,2559.740,2552.250,2564.699,2523.466,1469749935,47556749577
391,sz399612,中创100,2272.888,3.102,0.137,2269.786,2263.145,2274.183,2237.621,1469749935,47556749577
392,sz399613,深证能源,3392.064,18.324,0.543,3373.740,3368.079,3393.912,3354.216,121401072,998530567
393,sz399614,深证材料,3226.616,18.286,0.570,3208.330,3204.662,3227.320,3184.413,868098231,15756932203
394,sz399615,深证工业,3652.431,30.527,0.843,3621.904,3614.992,3655.077,3576.647,1023838317,28450223866
395,sz399616,深证可选,5209.524,44.125,0.854,5165.399,5170.589,5211.865,5129.316,1019701727,12122129413
396,sz399617,深证消费,13490.914,-260.605,-1.895,13751.519,13711.246,13739.719,13393.041,217514426,9424351539
397,sz399618,深证医药,11686.114,94.199,0.813,11591.915,11619.104,11724.989,11559.566,796349831,19026014134
398,sz399619,深证金融,5753.720,-13.807,-0.239,5767.527,5732.586,5753.720,5630.183,612900762,7446435986
399,sz399620,深证信息,3667.623,72.032,2.003,3595.591,3593.773,3668.119,3574.389,1360589753,23201714471
400,sz399621,深证电信,2310.776,57.477,2.551,2253.299,2257.308,2311.661,2245.252,295907035,3303700601
401,sz399622,深证公用,1719.868,17.781,1.045,1702.087,1696.717,1720.646,1694.988,285168801,1919132944
402,sz399623,中小基础,7732.561,80.398,1.051,7652.163,7647.423,7733.318,7606.507,5380218228,70436855842
403,sz399624,中创400,1955.612,32.287,1.679,1923.325,1925.271,1955.740,1920.041,3883559158,53711334751
404,sz399625,中创500,1938.631,15.204,0.790,1923.427,1920.967,1939.228,1906.520,5353309093,101268084328
405,sz399626,中创成长,1606.018,4.730,0.295,1601.288,1596.642,1607.021,1578.902,1469678919,42992725096
406,sz399627,中创价值,1981.785,14.688,0.747,1967.097,1966.323,1982.075,1959.464,1986152363,21571441482
407,sz399628,700成长,1853.510,31.125,1.708,1822.385,1823.458,1853.588,1819.569,1165981472,19246345506
408,sz399629,700价值,2362.713,33.224,1.426,2329.489,2333.206,2362.999,2330.600,2142548780,18946173986
409,sz399630,1000成长,1444.195,6.750,0.470,1437.445,1434.370,1444.757,1421.414,2778240739,65687610356
410,sz399631,1000价值,1875.917,11.783,0.632,1864.134,1863.932,1876.077,1855.044,3922072910,36506173750
411,sz399632,深100EW,4793.025,22.816,0.478,4770.209,4761.115,4794.041,4722.625,1752609587,51181406183
412,sz399633,深300EW,5074.571,39.762,0.790,5034.809,5030.760,5075.572,5003.591,4210218727,89695897320
413,sz399634,中小等权,3533.096,28.744,0.820,3504.352,3501.873,3533.752,3479.996,1604346854,33810660674
414,sz399635,创业板EW,1781.607,19.804,1.124,1761.803,1760.086,1782.243,1747.854,769834263,29957195077
415,sz399636,深证装备,4466.387,43.204,0.977,4423.183,4415.718,4470.291,4373.144,674861494,21023263703
416,sz399637,深证地产,2454.865,47.547,1.975,2407.318,2407.243,2455.669,2400.867,432383009,3352534893
417,sz399638,深证环保,6300.608,26.833,0.428,6273.775,6253.810,6306.982,6161.109,493584758,18285363393
418,sz399639,深证大宗,2074.181,-10.000,-0.480,2084.181,2077.363,2078.919,2048.906,561164701,10713701729
419,sz399640,创业基础,2115.139,17.996,0.858,2097.143,2093.643,2116.197,2078.553,3077254198,59445207760
420,sz399641,深证新兴,2141.261,16.376,0.771,2124.885,2122.082,2142.082,2105.330,2702807480,65626375931
421,sz399642,中小新兴,1916.448,27.357,1.448,1889.091,1887.731,1916.853,1876.305,1556305997,30665342208
422,sz399643,创业新兴,2762.127,6.762,0.245,2755.365,2747.695,2764.517,2716.180,863350555,29943700816
423,sz399644,深证时钟,3824.876,-11.148,-0.291,3836.024,3830.121,3830.121,3785.346,1515948659,22925099081
424,sz399645,100低波,8569.218,7.927,0.093,8561.291,8552.029,8570.416,8483.979,1054116244,21188422627
425,sz399646,深消费50,8428.908,-66.631,-0.784,8495.539,8486.001,8491.331,8347.208,773774015,17642310712
426,sz399647,深医药50,11387.547,72.681,0.642,11314.866,11332.327,11430.729,11269.927,700515624,16030083645
427,sz399648,深证GDP,9688.892,66.317,0.689,9622.575,9620.624,9691.861,9569.393,1424795933,27292759152
428,sz399649,中小红利,3127.301,17.891,0.575,3109.410,3110.050,3128.550,3097.741,727446093,10562305600
429,sz399650,中小治理,2324.292,3.432,0.148,2320.860,2318.798,2324.700,2299.398,441277759,9931133652
430,sz399651,中小责任,1794.408,3.031,0.169,1791.377,1786.328,1794.715,1770.328,612270442,10435612487
431,sz399652,中创高新,3015.507,74.819,2.544,2940.688,2938.002,3017.576,2924.945,363601300,7985227989
432,sz399653,深证龙头,2509.935,-6.239,-0.248,2516.174,2513.099,2513.099,2480.933,1168296745,26305171004
433,sz399654,深证文化,1957.555,32.786,1.703,1924.769,1925.748,1959.264,1919.748,1170407713,11068846054
434,sz399655,深证绩效,10663.587,53.114,0.501,10610.473,10623.826,10678.187,10603.110,966706857,22377036620
435,sz399656,100绩效,6107.422,5.137,0.084,6102.285,6093.611,6109.231,6038.078,1752609587,51181406183
436,sz399657,300绩效,6244.215,27.316,0.439,6216.899,6211.660,6245.653,6172.427,4210218727,89695897320
437,sz399658,中小绩效,4044.891,12.303,0.305,4032.588,4031.292,4045.669,4000.677,1604346854,33810660674
438,sz399659,深成指EW,3758.686,43.494,1.171,3715.192,3715.400,3759.266,3703.094,6053990682,111391337120
439,sz399660,中创EW,2330.049,13.207,0.570,2316.842,2312.432,2330.789,2291.898,1469749935,47556749577
440,sz399661,深证低波,4902.667,20.747,0.425,4881.920,4882.045,4904.059,4857.527,1587272388,18799214584
441,sz399662,深证高贝,1862.917,18.426,0.999,1844.491,1841.411,1863.519,1827.329,1475318004,46213927023
442,sz399663,中小低波,1622.587,13.718,0.853,1608.869,1610.185,1623.088,1606.238,1168348928,11336276652
443,sz399664,中小高贝,1139.254,18.339,1.636,1120.915,1121.396,1139.448,1114.480,1067109746,25045387423
444,sz399665,中创低波,1771.329,18.489,1.055,1752.840,1754.284,1771.722,1748.717,2319304817,33262559070
445,sz399666,中创高贝,1485.996,24.383,1.668,1461.613,1460.854,1486.349,1453.009,1898904433,51928440238
446,sz399667,创业板G,3621.199,-11.114,-0.306,3632.313,3622.343,3623.736,3574.367,581002896,24398947251
447,sz399668,创业板V,3034.081,49.712,1.666,2984.369,2983.171,3034.089,2976.842,854329615,10493344496
448,sz399669,深证农业,10680.126,-156.782,-1.447,10836.908,10808.913,10822.297,10602.400,464869055,11844842624
449,sz399670,深周期50,3530.475,7.868,0.223,3522.607,3509.274,3532.210,3462.128,1092466855,28021632417
450,sz399671,深防御50,8271.969,-74.261,-0.890,8346.230,8338.445,8363.055,8229.689,742429472,19562380360
451,sz399672,深红利50,3962.519,36.578,0.932,3925.941,3929.676,3964.183,3928.156,442562751,5580325481
452,sz399673,创业板50,2333.889,-6.065,-0.259,2339.954,2332.024,2336.426,2298.217,510356896,22558523098
453,sz399674,深A医药,2442.847,30.644,1.270,2412.203,2422.927,2449.332,2416.299,2432361487,37759218381
454,sz399675,深互联网,2430.067,86.347,3.684,2343.720,2344.234,2432.373,2339.198,2387778473,28326322045
455,sz399676,深医药EW,3595.772,85.379,2.432,3510.393,3538.876,3602.335,3538.033,2432361487,37759218381
456,sz399677,深互联EW,3457.564,125.759,3.775,3331.805,3332.719,3461.481,3331.074,2387778473,28326322045
457,sz399678,深次新股,675.658,18.054,2.745,657.604,658.057,675.764,657.765,253104181,7219869641
458,sz399679,深证200R,4618.171,48.234,1.055,4569.937,4568.979,4618.671,4548.318,2457609140,38514491137
459,sz399680,深成能源,752.497,1.187,0.158,751.310,748.190,752.795,742.482,65326328,696112092
460,sz399681,深成材料,1108.005,5.922,0.537,1102.083,1100.928,1108.214,1093.756,836896088,14288633141
461,sz399682,深成工业,1627.841,9.270,0.573,1618.571,1615.268,1629.108,1595.922,805555885,24516916845
462,sz399683,深成可选,1506.232,10.583,0.708,1495.649,1497.424,1507.168,1482.402,750542746,10253155166
463,sz399684,深成消费,2731.436,-50.510,-1.816,2781.946,2775.858,2781.900,2713.349,378119780,11169655840
464,sz399685,深成医药,2354.062,17.349,0.742,2336.713,2340.748,2362.071,2328.854,763290279,17327967190
465,sz399686,深成金融,1755.797,-5.596,-0.318,1761.393,1750.781,1755.959,1715.532,768659699,8439222974
466,sz399687,深成信息,2438.782,46.486,1.943,2392.296,2390.748,2439.100,2377.455,1164121958,20231697385
467,sz399688,深成电信,1178.385,13.843,1.189,1164.542,1165.098,1180.754,1156.241,43136461,975788946
468,sz399689,深成公用,891.185,9.400,1.066,881.785,878.810,891.583,877.824,192545517,1119683658
469,sz399690,中小专利,2584.550,71.675,2.852,2512.875,2518.650,2585.432,2518.650,407869977,7710275204
470,sz399691,创业专利,2183.578,44.941,2.101,2138.637,2136.317,2183.913,2134.636,152562089,2482823710
471,sz399692,创业低波,2939.143,46.872,1.621,2892.271,2890.657,2939.391,2883.872,789403828,14512490361
472,sz399693,安防产业,3377.244,127.471,3.922,3249.773,3251.437,3378.941,3245.307,497989300,7832608674
473,sz399694,创业高贝,2687.913,49.639,1.881,2638.274,2635.131,2688.613,2624.376,560003117,22037395765
474,sz399695,深证节能,2672.927,38.281,1.453,2634.646,2632.937,2673.354,2621.722,947567786,26539518705
475,sz399696,深证创投,2656.992,33.935,1.294,2623.057,2622.891,2657.935,2608.902,1421491817,17827297135
476,sz399697,中关村60,3618.948,69.712,1.964,3549.236,3548.218,3618.988,3532.412,787563598,10468284821
477,sz399698,优势成长,30495.047,559.358,1.869,29935.689,29991.039,30505.396,29975.941,86946564,919665756
478,sz399699,金融科技,3220.313,77.179,2.455,3143.134,3135.941,3228.202,3128.151,1170157544,18529996003
479,sz399701,深证F60,7549.894,12.894,0.171,7537.000,7531.465,7550.135,7462.994,1438536687,24378820952
480,sz399702,深证F120,6836.889,25.611,0.376,6811.278,6806.113,6837.150,6753.375,2257742220,36410347157
481,sz399703,深证F200,6638.159,31.744,0.481,6606.415,6603.311,6638.340,6558.739,3279080620,52794886769
482,sz399704,深证上游,5028.705,58.463,1.176,4970.242,4960.455,5030.679,4937.247,523707439,9151877853
483,sz399705,深证中游,2919.591,19.003,0.655,2900.588,2895.219,2920.756,2868.312,1389482350,36587670986
484,sz399706,深证下游,6319.859,2.562,0.041,6317.297,6314.434,6328.913,6247.865,1631237424,37975771078
485,sz399707,CSSW证券,4781.573,-63.278,-1.306,4844.851,4795.163,4795.163,4699.467,1101771806,11644563568
486,sz399802,500深市,5052.492,53.958,1.079,4998.534,4995.440,5053.359,4980.837,2640001173,32975165492
487,sz399803,工业4.0,3678.803,34.613,0.950,3644.190,3640.593,3679.642,3614.998,534983087,17295057578
488,sz399804,中证体育,1361.269,20.159,1.503,1341.110,1344.015,1361.269,1340.737,391632624,4314019234
489,sz399805,互联金融,2403.349,57.704,2.460,2345.645,2341.615,2403.706,2335.111,1185542144,17887101735
490,sz399806,环境治理,1249.182,14.008,1.134,1235.174,1234.660,1249.388,1232.703,276671902,1937738721
491,sz399807,高铁产业,1160.573,9.389,0.816,1151.184,1151.076,1160.573,1147.956,371327376,2399253342
492,sz399808,中证新能,3339.924,26.345,0.795,3313.579,3305.507,3342.754,3259.959,904615988,31497640776
493,sz399809,保险主题,1676.247,-13.651,-0.808,1689.898,1682.505,1682.505,1655.351,802527784,9053532107
